1778		959	2021-06-18 00:00:00.000000000		EA 	0	1.00	2021-06-04 00:00:00.000000000
3102		960	2021-12-14 00:00:00.000000000		EA 	0	1.00	2021-11-30 00:00:00.000000000
2027		961	2021-07-07 00:00:00.000000000		EA 	0	1.00	2021-06-23 00:00:00.000000000
1698		962	2021-06-18 00:00:00.000000000		EA 	0	1.00	2021-06-04 00:00:00.000000000
3059		963	2021-12-14 00:00:00.000000000		EA 	0	1.00	2021-11-30 00:00:00.000000000
879		964	2021-05-25 00:00:00.000000000		EA 	0	1.00	2021-05-11 00:00:00.000000000
1789		965	2021-06-18 00:00:00.000000000		EA 	0	1.00	2021-06-04 00:00:00.000000000
3037		966	2021-12-14 00:00:00.000000000		EA 	0	1.00	2021-11-30 00:00:00.000000000
3304		967	2021-12-22 00:00:00.000000000		EA 	0	1.00	2021-12-08 00:00:00.000000000
2801		968	2021-09-14 00:00:00.000000000		EA 	0	1.00	2021-08-31 00:00:00.000000000
1779		969	2021-06-18 00:00:00.000000000		EA 	0	1.00	2021-06-04 00:00:00.000000000
419		970	2021-03-17 00:00:00.000000000		EA 	0	1.00	2021-03-03 00:00:00.000000000
73		971	2021-03-03 00:00:00.000000000		EA 	0	1.00	2021-02-17 00:00:00.000000000
1071		972	2021-05-25 00:00:00.000000000	2021-07-24 00:00:00.000000000	EA 	0	1.00	2021-07-24 00:00:00.000000000
867		972	2021-07-25 00:00:00.000000000		EA 	0	1.00	2021-07-11 00:00:00.000000000
2993		973	2021-12-14 00:00:00.000000000		EA 	0	1.00	2021-11-30 00:00:00.000000000
33		974	2021-03-03 00:00:00.000000000		EA 	0	1.00	2021-02-17 00:00:00.000000000
829		975	2021-05-25 00:00:00.000000000		EA 	0	1.00	2021-05-11 00:00:00.000000000
2073		976	2021-07-07 00:00:00.000000000		EA 	0	1.00	2021-06-23 00:00:00.000000000
103		977	2021-03-03 00:00:00.000000000		EA 	0	1.00	2021-02-17 00:00:00.000000000
1668		978	2021-06-18 00:00:00.000000000		EA 	0	1.00	2021-06-04 00:00:00.000000000
3036		979	2021-12-14 00:00:00.000000000		EA 	0	1.00	2021-11-30 00:00:00.000000000
1641		980	2021-06-18 00:00:00.000000000		EA 	0	1.00	2021-06-04 00:00:00.000000000
392		981	2021-03-17 00:00:00.000000000		EA 	0	1.00	2021-03-03 00:00:00.000000000
51		982	2021-03-03 00:00:00.000000000		EA 	0	1.00	2021-02-17 00:00:00.000000000
850		983	2021-05-25 00:00:00.000000000		EA 	0	1.00	2021-05-11 00:00:00.000000000
1194		984	2021-06-08 00:00:00.000000000		EA 	0	1.00	2021-05-25 00:00:00.000000000
3016		985	2021-12-14 00:00:00.000000000		EA 	0	1.00	2021-11-30 00:00:00.000000000
3280		986	2021-12-22 00:00:00.000000000		EA 	0	1.00	2021-12-08 00:00:00.000000000
2782		987	2021-09-14 00:00:00.000000000		EA 	0	1.00	2021-08-31 00:00:00.000000000
2422		988	2021-08-04 00:00:00.000000000		EA 	0	1.00	2021-07-21 00:00:00.000000000
3		989	2021-03-03 00:00:00.000000000		EA 	0	1.00	2021-02-17 00:00:00.000000000
2735		990	2021-09-14 00:00:00.000000000		EA 	0	1.00	2021-08-31 00:00:00.000000000
2360		991	2021-08-04 00:00:00.000000000		EA 	0	1.00	2021-07-21 00:00:00.000000000
1262		992	2021-06-08 00:00:00.000000000		EA 	0	1.00	2021-05-25 00:00:00.000000000
481		993	2021-03-17 00:00:00.000000000		EA 	0	1.00	2021-03-03 00:00:00.000000000
809		997	2021-05-25 00:00:00.000000000		EA 	0	1.00	2021-05-11 00:00:00.000000000
2050		998	2021-07-07 00:00:00.000000000		EA 	0	1.00	2021-06-23 00:00:00.000000000
1938		999	2021-06-18 00:00:00.000000000	2021-08-17 00:00:00.000000000	EA 	0	1.00	2021-08-17 00:00:00.000000000
1731		999	2021-08-18 00:00:00.000000000		EA 	0	1.00	2021-08-04 00:00:00.000000000
2000	3	2	2021-07-07 00:00:00.000000000		EA 	3	10.00	2021-06-23 00:00:00.000000000
1657	3	461	2021-06-18 00:00:00.000000000		EA 	3	1.00	2021-06-04 00:00:00.000000000
389	3	504	2021-03-17 00:00:00.000000000		EA 	3	2.00	2021-03-03 00:00:00.000000000
805	3	505	2021-05-25 00:00:00.000000000		EA 	3	2.00	2021-05-11 00:00:00.000000000
2433	316	486	2021-08-04 00:00:00.000000000		EA 	4	1.00	2021-07-21 00:00:00.000000000
1290	324	486	2021-06-08 00:00:00.000000000		EA 	3	1.00	2021-05-25 00:00:00.000000000
875	327	483	2021-05-25 00:00:00.000000000		EA 	3	1.00	2021-05-11 00:00:00.000000000
3337	328	482	2021-12-22 00:00:00.000000000		EA 	3	1.00	2021-12-08 00:00:00.000000000
2806	329	482	2021-09-14 00:00:00.000000000		EA 	3	1.00	2021-08-31 00:00:00.000000000
2432	330	482	2021-08-04 00:00:00.000000000		EA 	3	1.00	2021-07-21 00:00:00.000000000
1289	331	482	2021-06-08 00:00:00.000000000		EA 	4	1.00	2021-05-25 00:00:00.000000000
492	350	486	2021-03-17 00:00:00.000000000		EA 	4	1.00	2021-03-03 00:00:00.000000000
876	398	487	2021-05-25 00:00:00.000000000		EA 	3	1.00	2021-05-11 00:00:00.000000000
3338	399	485	2021-12-22 00:00:00.000000000		EA 	3	1.00	2021-12-08 00:00:00.000000000
543	400	523	2021-03-17 00:00:00.000000000		EA 	3	1.00	2021-03-03 00:00:00.000000000
2162	400	525	2021-07-07 00:00:00.000000000		EA 	3	1.00	2021-06-23 00:00:00.000000000
935	401	524	2021-05-25 00:00:00.000000000		EA 	3	1.00	2021-05-11 00:00:00.000000000
2487	401	526	2021-08-04 00:00:00.000000000		EA 	3	1.00	2021-07-21 00:00:00.000000000
2327	514	497	2021-08-04 00:00:00.000000000		EA 	2	4.00	2021-07-21 00:00:00.000000000
3138	514	528	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
1830	514	530	2021-06-18 00:00:00.000000000		EA 	2	1.00	2021-06-04 00:00:00.000000000
3135	514	908	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
1219	515	497	2021-06-08 00:00:00.000000000		EA 	2	4.00	2021-05-25 00:00:00.000000000
3400	515	528	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
3140	515	530	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
2858	515	909	2021-09-14 00:00:00.000000000		EA 	2	1.00	2021-08-31 00:00:00.000000000
386	516	497	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
2862	516	528	2021-09-14 00:00:00.000000000		EA 	2	1.00	2021-08-31 00:00:00.000000000
3402	516	530	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
1357	516	910	2021-06-08 00:00:00.000000000		EA 	2	1.00	2021-05-25 00:00:00.000000000
28	517	497	2021-03-03 00:00:00.000000000		EA 	2	4.00	2021-02-17 00:00:00.000000000
2489	517	528	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
2864	517	530	2021-09-14 00:00:00.000000000		EA 	2	1.00	2021-08-31 00:00:00.000000000
348	517	911	2021-03-03 00:00:00.000000000	2021-05-02 00:00:00.000000000	EA 	1	2.00	2021-05-02 00:00:00.000000000
140	517	911	2021-05-03 00:00:00.000000000		EA 	2	1.00	2021-04-19 00:00:00.000000000
1032	518	497	2021-05-25 00:00:00.000000000	2021-07-24 00:00:00.000000000	EA 	1	5.00	2021-07-24 00:00:00.000000000
803	518	497	2021-07-25 00:00:00.000000000		EA 	2	4.00	2021-07-11 00:00:00.000000000
1360	518	528	2021-06-08 00:00:00.000000000		EA 	2	1.00	2021-05-25 00:00:00.000000000
2491	518	530	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
2161	518	912	2021-07-07 00:00:00.000000000		EA 	2	1.00	2021-06-23 00:00:00.000000000
2022	519	497	2021-07-07 00:00:00.000000000		EA 	2	4.00	2021-06-23 00:00:00.000000000
546	519	528	2021-03-17 00:00:00.000000000		EA 	2	1.00	2021-03-03 00:00:00.000000000
1362	519	530	2021-06-08 00:00:00.000000000		EA 	2	1.00	2021-05-25 00:00:00.000000000
3136	519	913	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
1660	520	497	2021-06-18 00:00:00.000000000		EA 	2	4.00	2021-06-04 00:00:00.000000000
144	520	528	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
548	520	530	2021-03-17 00:00:00.000000000		EA 	2	1.00	2021-03-03 00:00:00.000000000
2859	520	914	2021-09-14 00:00:00.000000000		EA 	2	1.00	2021-08-31 00:00:00.000000000
3012	521	497	2021-12-14 00:00:00.000000000		EA 	2	4.00	2021-11-30 00:00:00.000000000
938	521	528	2021-05-25 00:00:00.000000000		EA 	2	1.00	2021-05-11 00:00:00.000000000
146	521	530	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1358	521	915	2021-06-08 00:00:00.000000000		EA 	2	1.00	2021-05-25 00:00:00.000000000
3239	522	497	2021-12-22 00:00:00.000000000		EA 	2	4.00	2021-12-08 00:00:00.000000000
2165	522	528	2021-07-07 00:00:00.000000000		EA 	2	1.00	2021-06-23 00:00:00.000000000
1124	522	530	2021-05-25 00:00:00.000000000	2021-07-24 00:00:00.000000000	EA 	1	2.00	2021-07-24 00:00:00.000000000
940	522	530	2021-07-25 00:00:00.000000000		EA 	2	1.00	2021-07-11 00:00:00.000000000
141	522	916	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1288	529	477	2021-06-08 00:00:00.000000000		EA 	3	1.00	2021-05-25 00:00:00.000000000
2094	531	487	2021-07-07 00:00:00.000000000		EA 	4	1.00	2021-06-23 00:00:00.000000000
1956	532	484	2021-06-18 00:00:00.000000000	2021-08-17 00:00:00.000000000	EA 	2	2.00	2021-08-17 00:00:00.000000000
1769	532	484	2021-08-18 00:00:00.000000000		EA 	3	1.00	2021-08-04 00:00:00.000000000
100	533	478	2021-03-03 00:00:00.000000000		EA 	3	1.00	2021-02-17 00:00:00.000000000
491	534	482	2021-03-17 00:00:00.000000000		EA 	3	1.00	2021-03-03 00:00:00.000000000
1445	680	324	2021-06-08 00:00:00.000000000		EA 	2	2.00	2021-05-25 00:00:00.000000000
1881	680	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3453	680	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2541	680	327	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
3190	680	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
1617	680	492	2021-06-08 00:00:00.000000000	2021-08-07 00:00:00.000000000	OZ 	1	9.00	2021-08-07 00:00:00.000000000
1446	680	492	2021-08-08 00:00:00.000000000		OZ 	2	8.00	2021-07-25 00:00:00.000000000
626	680	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
987	680	533	2021-05-25 00:00:00.000000000		EA 	2	1.00	2021-05-11 00:00:00.000000000
220	680	534	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
219	680	804	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
776	706	324	2021-03-17 00:00:00.000000000		EA 	2	2.00	2021-03-03 00:00:00.000000000
1999	706	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3482	706	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2709	706	327	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
3215	706	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
777	706	493	2021-03-17 00:00:00.000000000		OZ 	2	8.00	2021-03-03 00:00:00.000000000
778	706	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
1190	706	533	2021-05-25 00:00:00.000000000		EA 	2	1.00	2021-05-11 00:00:00.000000000
779	706	534	2021-05-05 00:00:00.000000000		EA 	2	1.00	2021-04-21 00:00:00.000000000
360	706	804	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1453	717	324	2021-06-08 00:00:00.000000000		EA 	2	2.00	2021-05-25 00:00:00.000000000
1887	717	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3459	717	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2547	717	327	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
3196	717	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
771	717	493	2021-03-17 00:00:00.000000000	2021-05-16 00:00:00.000000000	OZ 	1	9.00	2021-05-16 00:00:00.000000000
636	717	493	2021-05-17 00:00:00.000000000		OZ 	2	8.00	2021-05-03 00:00:00.000000000
637	717	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
993	717	533	2021-05-25 00:00:00.000000000		EA 	2	1.00	2021-05-11 00:00:00.000000000
232	717	534	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
231	717	804	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1449	718	324	2021-06-08 00:00:00.000000000		EA 	2	2.00	2021-05-25 00:00:00.000000000
1883	718	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3455	718	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2689	718	327	2021-08-04 00:00:00.000000000	2021-10-03 00:00:00.000000000	EA 	1	2.00	2021-10-03 00:00:00.000000000
2543	718	327	2021-10-04 00:00:00.000000000		EA 	2	1.00	2021-09-20 00:00:00.000000000
3192	718	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
628	718	493	2021-03-17 00:00:00.000000000		OZ 	2	8.00	2021-03-03 00:00:00.000000000
629	718	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
989	718	533	2021-05-25 00:00:00.000000000		EA 	2	1.00	2021-05-11 00:00:00.000000000
224	718	534	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
223	718	804	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1450	719	324	2021-06-08 00:00:00.000000000		EA 	2	2.00	2021-05-25 00:00:00.000000000
1884	719	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3456	719	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2544	719	327	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
3193	719	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
770	719	493	2021-03-17 00:00:00.000000000	2021-05-16 00:00:00.000000000	OZ 	1	9.00	2021-05-16 00:00:00.000000000
630	719	493	2021-05-17 00:00:00.000000000		OZ 	2	8.00	2021-05-03 00:00:00.000000000
631	719	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
990	719	533	2021-05-25 00:00:00.000000000		EA 	2	1.00	2021-05-11 00:00:00.000000000
226	719	534	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
225	719	804	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1451	720	324	2021-06-08 00:00:00.000000000		EA 	2	2.00	2021-05-25 00:00:00.000000000
1885	720	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3457	720	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2545	720	327	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
3194	720	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
632	720	493	2021-03-17 00:00:00.000000000		OZ 	2	8.00	2021-03-03 00:00:00.000000000
633	720	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
1167	720	533	2021-05-25 00:00:00.000000000	2021-07-24 00:00:00.000000000	EA 	1	2.00	2021-07-24 00:00:00.000000000
991	720	533	2021-07-25 00:00:00.000000000		EA 	2	1.00	2021-07-11 00:00:00.000000000
228	720	534	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
227	720	804	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1452	721	324	2021-06-08 00:00:00.000000000		EA 	2	2.00	2021-05-25 00:00:00.000000000
1886	721	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3458	721	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2546	721	327	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
3195	721	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
634	721	493	2021-03-17 00:00:00.000000000		OZ 	2	8.00	2021-03-03 00:00:00.000000000
635	721	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
992	721	533	2021-05-25 00:00:00.000000000		EA 	2	1.00	2021-05-11 00:00:00.000000000
230	721	534	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
229	721	804	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1409	722	324	2021-06-08 00:00:00.000000000		EA 	2	2.00	2021-05-25 00:00:00.000000000
1860	722	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3432	722	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2520	722	327	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
3169	722	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
1411	722	492	2021-06-08 00:00:00.000000000		OZ 	2	8.00	2021-05-25 00:00:00.000000000
585	722	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
1151	722	533	2021-05-25 00:00:00.000000000	2021-07-24 00:00:00.000000000	EA 	1	2.00	2021-07-24 00:00:00.000000000
966	722	533	2021-07-25 00:00:00.000000000		EA 	2	1.00	2021-07-11 00:00:00.000000000
195	722	534	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1410	722	802	2021-06-08 00:00:00.000000000		EA 	2	1.00	2021-05-25 00:00:00.000000000
1412	723	324	2021-06-08 00:00:00.000000000		EA 	2	2.00	2021-05-25 00:00:00.000000000
1861	723	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3433	723	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2521	723	327	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
3170	723	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
1414	723	492	2021-06-08 00:00:00.000000000		OZ 	2	8.00	2021-05-25 00:00:00.000000000
586	723	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
967	723	533	2021-05-25 00:00:00.000000000		EA 	2	1.00	2021-05-11 00:00:00.000000000
196	723	534	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1413	723	802	2021-06-08 00:00:00.000000000		EA 	2	1.00	2021-05-25 00:00:00.000000000
1602	724	324	2021-06-08 00:00:00.000000000	2021-08-07 00:00:00.000000000	EA 	1	3.00	2021-08-07 00:00:00.000000000
1415	724	324	2021-08-08 00:00:00.000000000		EA 	2	2.00	2021-07-25 00:00:00.000000000
1862	724	325	2021-06-18 00:00:00.000000000		EA 	2	2.00	2021-06-04 00:00:00.000000000
3434	724	326	2021-12-22 00:00:00.000000000		EA 	2	1.00	2021-12-08 00:00:00.000000000
2522	724	327	2021-08-04 00:00:00.000000000		EA 	2	1.00	2021-07-21 00:00:00.000000000
3171	724	399	2021-12-14 00:00:00.000000000		EA 	2	1.00	2021-11-30 00:00:00.000000000
1417	724	492	2021-06-08 00:00:00.000000000		OZ 	2	8.00	2021-05-25 00:00:00.000000000
587	724	532	2021-03-17 00:00:00.000000000		EA 	2	4.00	2021-03-03 00:00:00.000000000
968	724	533	2021-05-25 00:00:00.000000000		EA 	2	1.00	2021-05-11 00:00:00.000000000
197	724	534	2021-03-03 00:00:00.000000000		EA 	2	1.00	2021-02-17 00:00:00.000000000
1416	724	802	2021-06-08 00:00:00.000000000		EA 	2	1.00	2021-05-25 00:00:00.000000000
1418	725	324	2021-06-08 00:00:00.000000000		EA 	2	2.00	2021-05-25 00:00:00.000000000
