722	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	170.1428	2024-05-28 00:00:00.000000000
722	2024-05-29 00:00:00.000000000		204.6251	2024-05-15 00:00:00.000000000
723	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	176.1997	2023-05-29 00:00:00.000000000
723	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	170.1428	2024-05-28 00:00:00.000000000
723	2024-05-29 00:00:00.000000000		204.6251	2024-05-15 00:00:00.000000000
724	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	176.1997	2023-05-29 00:00:00.000000000
724	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	170.1428	2024-05-28 00:00:00.000000000
724	2024-05-29 00:00:00.000000000		204.6251	2024-05-15 00:00:00.000000000
725	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	181.4857	2023-05-29 00:00:00.000000000
725	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	187.1571	2024-05-28 00:00:00.000000000
726	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	181.4857	2023-05-29 00:00:00.000000000
726	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	187.1571	2024-05-28 00:00:00.000000000
727	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	181.4857	2023-05-29 00:00:00.000000000
727	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	187.1571	2024-05-28 00:00:00.000000000
728	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	181.4857	2023-05-29 00:00:00.000000000
728	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	187.1571	2024-05-28 00:00:00.000000000
729	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	181.4857	2023-05-29 00:00:00.000000000
729	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	187.1571	2024-05-28 00:00:00.000000000
730	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	181.4857	2023-05-29 00:00:00.000000000
730	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	187.1571	2024-05-28 00:00:00.000000000
731	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	352.1394	2023-05-29 00:00:00.000000000
732	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	352.1394	2023-05-29 00:00:00.000000000
733	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	352.1394	2023-05-29 00:00:00.000000000
734	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	352.1394	2023-05-29 00:00:00.000000000
735	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	352.1394	2023-05-29 00:00:00.000000000
736	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	176.1997	2023-05-29 00:00:00.000000000
736	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	170.1428	2024-05-28 00:00:00.000000000
736	2024-05-29 00:00:00.000000000		204.6251	2024-05-15 00:00:00.000000000
737	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	176.1997	2023-05-29 00:00:00.000000000
737	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	170.1428	2024-05-28 00:00:00.000000000
737	2024-05-29 00:00:00.000000000		204.6251	2024-05-15 00:00:00.000000000
738	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	176.1997	2023-05-29 00:00:00.000000000
738	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	170.1428	2024-05-28 00:00:00.000000000
738	2024-05-29 00:00:00.000000000		204.6251	2024-05-15 00:00:00.000000000
739	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	623.8403	2023-05-29 00:00:00.000000000
739	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	660.9142	2024-05-28 00:00:00.000000000
739	2024-05-29 00:00:00.000000000		747.2002	2024-05-15 00:00:00.000000000
740	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	706.8110	2023-05-29 00:00:00.000000000
741	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	706.8110	2023-05-29 00:00:00.000000000
742	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	623.8403	2023-05-29 00:00:00.000000000
742	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	660.9142	2024-05-28 00:00:00.000000000
742	2024-05-29 00:00:00.000000000		747.2002	2024-05-15 00:00:00.000000000
743	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	617.0281	2023-05-29 00:00:00.000000000
743	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	653.6971	2024-05-28 00:00:00.000000000
743	2024-05-29 00:00:00.000000000		739.0410	2024-05-15 00:00:00.000000000
744	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	699.0928	2023-05-29 00:00:00.000000000
745	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	699.0928	2023-05-29 00:00:00.000000000
746	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	617.0281	2023-05-29 00:00:00.000000000
746	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	653.6971	2024-05-28 00:00:00.000000000
746	2024-05-29 00:00:00.000000000		739.0410	2024-05-15 00:00:00.000000000
747	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	617.0281	2023-05-29 00:00:00.000000000
747	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	653.6971	2024-05-28 00:00:00.000000000
747	2024-05-29 00:00:00.000000000		739.0410	2024-05-15 00:00:00.000000000
748	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	623.8403	2023-05-29 00:00:00.000000000
748	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	660.9142	2024-05-28 00:00:00.000000000
748	2024-05-29 00:00:00.000000000		747.2002	2024-05-15 00:00:00.000000000
749	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	2171.2942	2023-05-29 00:00:00.000000000
750	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	2171.2942	2023-05-29 00:00:00.000000000
751	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	2171.2942	2023-05-29 00:00:00.000000000
752	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	2171.2942	2023-05-29 00:00:00.000000000
753	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	2171.2942	2023-05-29 00:00:00.000000000
754	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	884.7083	2023-05-29 00:00:00.000000000
755	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	884.7083	2023-05-29 00:00:00.000000000
756	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	884.7083	2023-05-29 00:00:00.000000000
757	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	884.7083	2023-05-29 00:00:00.000000000
758	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	884.7083	2023-05-29 00:00:00.000000000
759	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
759	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
760	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
760	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
761	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
761	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
762	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
762	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
763	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
763	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
764	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
764	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
765	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
765	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
766	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
766	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
767	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
767	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
768	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
768	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
769	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
769	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
770	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	413.1463	2023-05-29 00:00:00.000000000
770	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	486.7066	2024-05-28 00:00:00.000000000
771	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	1912.1544	2023-05-29 00:00:00.000000000
772	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	1912.1544	2023-05-29 00:00:00.000000000
773	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	1912.1544	2023-05-29 00:00:00.000000000
774	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	1912.1544	2023-05-29 00:00:00.000000000
775	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	1898.0944	2023-05-29 00:00:00.000000000
776	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	1898.0944	2023-05-29 00:00:00.000000000
777	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	1898.0944	2023-05-29 00:00:00.000000000
778	2022-05-30 00:00:00.000000000	2023-05-29 00:00:00.000000000	1898.0944	2023-05-29 00:00:00.000000000
779	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1117.8559	2024-05-28 00:00:00.000000000
779	2024-05-29 00:00:00.000000000		1265.6195	2024-05-15 00:00:00.000000000
780	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1117.8559	2024-05-28 00:00:00.000000000
780	2024-05-29 00:00:00.000000000		1265.6195	2024-05-15 00:00:00.000000000
781	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1117.8559	2024-05-28 00:00:00.000000000
781	2024-05-29 00:00:00.000000000		1265.6195	2024-05-15 00:00:00.000000000
782	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1105.8100	2024-05-28 00:00:00.000000000
782	2024-05-29 00:00:00.000000000		1251.9813	2024-05-15 00:00:00.000000000
783	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1105.8100	2024-05-28 00:00:00.000000000
783	2024-05-29 00:00:00.000000000		1251.9813	2024-05-15 00:00:00.000000000
784	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1105.8100	2024-05-28 00:00:00.000000000
784	2024-05-29 00:00:00.000000000		1251.9813	2024-05-15 00:00:00.000000000
785	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	598.4354	2024-05-28 00:00:00.000000000
786	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	598.4354	2024-05-28 00:00:00.000000000
787	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	598.4354	2024-05-28 00:00:00.000000000
788	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	598.4354	2024-05-28 00:00:00.000000000
789	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1518.7864	2024-05-28 00:00:00.000000000
790	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1518.7864	2024-05-28 00:00:00.000000000
791	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1518.7864	2024-05-28 00:00:00.000000000
792	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1320.6838	2024-05-28 00:00:00.000000000
792	2024-05-29 00:00:00.000000000		1554.9479	2024-05-15 00:00:00.000000000
793	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1320.6838	2024-05-28 00:00:00.000000000
793	2024-05-29 00:00:00.000000000		1554.9479	2024-05-15 00:00:00.000000000
794	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1320.6838	2024-05-28 00:00:00.000000000
794	2024-05-29 00:00:00.000000000		1554.9479	2024-05-15 00:00:00.000000000
795	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1320.6838	2024-05-28 00:00:00.000000000
795	2024-05-29 00:00:00.000000000		1554.9479	2024-05-15 00:00:00.000000000
796	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	1320.6838	2024-05-28 00:00:00.000000000
796	2024-05-29 00:00:00.000000000		1554.9479	2024-05-15 00:00:00.000000000
797	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	605.6492	2024-05-28 00:00:00.000000000
797	2024-05-29 00:00:00.000000000		713.0798	2024-05-15 00:00:00.000000000
798	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	605.6492	2024-05-28 00:00:00.000000000
798	2024-05-29 00:00:00.000000000		713.0798	2024-05-15 00:00:00.000000000
799	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	605.6492	2024-05-28 00:00:00.000000000
799	2024-05-29 00:00:00.000000000		713.0798	2024-05-15 00:00:00.000000000
800	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	605.6492	2024-05-28 00:00:00.000000000
800	2024-05-29 00:00:00.000000000		713.0798	2024-05-15 00:00:00.000000000
801	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	605.6492	2024-05-28 00:00:00.000000000
801	2024-05-29 00:00:00.000000000		713.0798	2024-05-15 00:00:00.000000000
802	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	65.8097	2024-05-28 00:00:00.000000000
803	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	77.9176	2024-05-28 00:00:00.000000000
804	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	101.8936	2024-05-28 00:00:00.000000000
805	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	15.1848	2024-05-28 00:00:00.000000000
806	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	45.4168	2024-05-28 00:00:00.000000000
807	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	55.3801	2024-05-28 00:00:00.000000000
808	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	17.9780	2024-05-28 00:00:00.000000000
808	2024-05-29 00:00:00.000000000		19.7758	2024-05-15 00:00:00.000000000
809	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	24.9932	2024-05-28 00:00:00.000000000
809	2024-05-29 00:00:00.000000000		27.4925	2024-05-15 00:00:00.000000000
810	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	48.5453	2024-05-28 00:00:00.000000000
810	2024-05-29 00:00:00.000000000		53.3999	2024-05-15 00:00:00.000000000
811	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	17.9780	2024-05-28 00:00:00.000000000
811	2024-05-29 00:00:00.000000000		19.7758	2024-05-15 00:00:00.000000000
812	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	24.9932	2024-05-28 00:00:00.000000000
812	2024-05-29 00:00:00.000000000		27.4925	2024-05-15 00:00:00.000000000
813	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	48.5453	2024-05-28 00:00:00.000000000
813	2024-05-29 00:00:00.000000000		53.3999	2024-05-15 00:00:00.000000000
814	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	185.8193	2024-05-28 00:00:00.000000000
815	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	26.9708	2024-05-28 00:00:00.000000000
816	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	92.8071	2024-05-28 00:00:00.000000000
817	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	133.2955	2024-05-28 00:00:00.000000000
818	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	37.9909	2024-05-28 00:00:00.000000000
819	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	110.2829	2024-05-28 00:00:00.000000000
820	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	146.5466	2024-05-28 00:00:00.000000000
821	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	96.7964	2024-05-28 00:00:00.000000000
822	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	300.1188	2024-05-28 00:00:00.000000000
822	2024-05-29 00:00:00.000000000		360.9428	2024-05-15 00:00:00.000000000
823	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	38.9588	2024-05-28 00:00:00.000000000
824	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	104.7951	2024-05-28 00:00:00.000000000
825	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	145.2835	2024-05-28 00:00:00.000000000
826	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	49.9789	2024-05-28 00:00:00.000000000
827	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	122.2709	2024-05-28 00:00:00.000000000
828	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	158.5346	2024-05-28 00:00:00.000000000
829	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	108.7844	2024-05-28 00:00:00.000000000
830	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	185.8193	2024-05-28 00:00:00.000000000
831	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	185.8193	2024-05-28 00:00:00.000000000
832	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	185.8193	2024-05-28 00:00:00.000000000
833	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	300.1188	2024-05-28 00:00:00.000000000
833	2024-05-29 00:00:00.000000000		360.9428	2024-05-15 00:00:00.000000000
834	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	300.1188	2024-05-28 00:00:00.000000000
834	2024-05-29 00:00:00.000000000		360.9428	2024-05-15 00:00:00.000000000
835	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	300.1188	2024-05-28 00:00:00.000000000
835	2024-05-29 00:00:00.000000000		360.9428	2024-05-15 00:00:00.000000000
836	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	300.1188	2024-05-28 00:00:00.000000000
836	2024-05-29 00:00:00.000000000		360.9428	2024-05-15 00:00:00.000000000
837	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	722.2568	2024-05-28 00:00:00.000000000
837	2024-05-29 00:00:00.000000000		868.6342	2024-05-15 00:00:00.000000000
838	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	722.2568	2024-05-28 00:00:00.000000000
838	2024-05-29 00:00:00.000000000		868.6342	2024-05-15 00:00:00.000000000
839	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	722.2568	2024-05-28 00:00:00.000000000
839	2024-05-29 00:00:00.000000000		868.6342	2024-05-15 00:00:00.000000000
840	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	722.2568	2024-05-28 00:00:00.000000000
840	2024-05-29 00:00:00.000000000		868.6342	2024-05-15 00:00:00.000000000
841	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	24.7459	2024-05-28 00:00:00.000000000
842	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	51.5625	2024-05-28 00:00:00.000000000
843	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	10.3125	2024-05-28 00:00:00.000000000
844	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	8.2459	2024-05-28 00:00:00.000000000
845	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	10.3084	2024-05-28 00:00:00.000000000
846	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	5.7709	2024-05-28 00:00:00.000000000
847	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	14.4334	2024-05-28 00:00:00.000000000
848	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	18.5584	2024-05-28 00:00:00.000000000
849	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	24.7459	2024-05-28 00:00:00.000000000
850	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	24.7459	2024-05-28 00:00:00.000000000
851	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	24.7459	2024-05-28 00:00:00.000000000
852	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	30.9334	2024-05-28 00:00:00.000000000
853	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	30.9334	2024-05-28 00:00:00.000000000
854	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	30.9334	2024-05-28 00:00:00.000000000
855	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	37.1209	2024-05-28 00:00:00.000000000
856	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	37.1209	2024-05-28 00:00:00.000000000
857	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	37.1209	2024-05-28 00:00:00.000000000
858	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	9.7136	2024-05-28 00:00:00.000000000
858	2024-05-29 00:00:00.000000000		9.1593	2024-05-15 00:00:00.000000000
859	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	9.7136	2024-05-28 00:00:00.000000000
859	2024-05-29 00:00:00.000000000		9.1593	2024-05-15 00:00:00.000000000
860	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	9.7136	2024-05-28 00:00:00.000000000
860	2024-05-29 00:00:00.000000000		9.1593	2024-05-15 00:00:00.000000000
861	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	15.6709	2024-05-28 00:00:00.000000000
862	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	15.6709	2024-05-28 00:00:00.000000000
